http://www.juara.net/read/sepakbola/spanyol/127523-ronaldo.terlibat.cinta.lokasi</td>,30
http://megapolitan.kompas.com/read/2015/10/12/12421211/Korban.Kebakaran.Pasar.Lontar.Tanah.Abang.Menanti.Arahan.Pemerintah?utm_source=WP&utm_medium=box&utm_campaign=Kknwp,50
http://www.juara.net/read/sepakbola/spanyol/127523-ronaldo.terlibat.cinta.lokasi</td>,30
http://megapolitan.kompas.com/read/2015/10/12/12421211/Korban.Kebakaran.Pasar.Lontar.Tanah.Abang.Menanti.Arahan.Pemerintah?utm_source=WP&utm_medium=box&utm_campaign=Kknwp,50
